control/mA	<Ewe>/V	
2.0000000E-002	1.1604160E+000
2.0000000E-002	1.1603334E+000
2.0000000E-002	1.1602465E+000
2.0000000E-002	1.1601607E+000
2.0000000E-002	1.1600749E+000
2.0000000E-002	1.1600051E+000
2.0000000E-002	1.1599267E+000
2.0000000E-002	1.1598407E+000
2.0000000E-002	1.1597596E+000
2.0000000E-002	1.1596798E+000
2.0000000E-002	1.1595974E+000
2.0000000E-002	1.1595144E+000
2.0000000E-002	1.1594323E+000
2.0000000E-002	1.1593559E+000
2.0000000E-002	1.1592784E+000
2.0000000E-002	1.1591910E+000
2.0000000E-002	1.1591101E+000
2.0000000E-002	1.1590248E+000
2.0000000E-002	1.1589454E+000
2.0000000E-002	1.1588677E+000
2.0000000E-002	1.1587812E+000
2.0000000E-002	1.1587071E+000
2.0000000E-002	1.1586220E+000
2.0000000E-002	1.1585487E+000
2.0000000E-002	1.1584707E+000
2.0000000E-002	1.1583898E+000
2.0000000E-002	1.1583170E+000
2.0000000E-002	1.1582414E+000
2.0000000E-002	1.1581634E+000
2.0000000E-002	1.1580865E+000
2.0000000E-002	1.1580040E+000
2.0000000E-002	1.1579210E+000
2.0000000E-002	1.1578346E+000
2.0000000E-002	1.1577508E+000
2.0000000E-002	1.1576816E+000
2.0000000E-002	1.1575950E+000
2.0000000E-002	1.1575179E+000
2.0000000E-002	1.1574386E+000
2.0000000E-002	1.1573631E+000
2.0000000E-002	1.1572851E+000
2.0000000E-002	1.1572031E+000
2.0000000E-002	1.1571227E+000
2.0000000E-002	1.1570566E+000
2.0000000E-002	1.1569794E+000
2.0000000E-002	1.1569022E+000
2.0000000E-002	1.1568205E+000
2.0000000E-002	1.1566575E+000
2.0000000E-002	1.1567324E+000
2.0000000E-002	1.1566608E+000
2.0000000E-002	1.1565744E+000
2.0000000E-002	1.1564980E+000
2.0000000E-002	1.1564234E+000
2.0000000E-002	1.1563406E+000
2.0000000E-002	1.1562730E+000
2.0000000E-002	1.1561815E+000
2.0000000E-002	1.1561068E+000
2.0000000E-002	1.1560284E+000
2.0000000E-002	1.1559513E+000
2.0000000E-002	1.1558825E+000
2.0000000E-002	1.1558024E+000
2.0000000E-002	1.1557302E+000
2.0000000E-002	1.1556524E+000
2.0000000E-002	1.1555773E+000
2.0000000E-002	1.1554962E+000
2.0000000E-002	1.1554215E+000
2.0000000E-002	1.1553409E+000
2.0000000E-002	1.1552681E+000
2.0000000E-002	1.1551861E+000
2.0000000E-002	1.1551073E+000
2.0000000E-002	1.1550291E+000
2.0000000E-002	1.1549518E+000
2.0000000E-002	1.1548796E+000
2.0000000E-002	1.1548051E+000
2.0000000E-002	1.1547319E+000
2.0000000E-002	1.1546572E+000
2.0000000E-002	1.1545784E+000
2.0000000E-002	1.1545086E+000
2.0000000E-002	1.1544317E+000
2.0000000E-002	1.1543545E+000
2.0000000E-002	1.1542763E+000
2.0000000E-002	1.1542010E+000
2.0000000E-002	1.1541241E+000
2.0000000E-002	1.1540482E+000
2.0000000E-002	1.1539773E+000
2.0000000E-002	1.1539093E+000
2.0000000E-002	1.1538372E+000
2.0000000E-002	1.1537586E+000
2.0000000E-002	1.1536832E+000
2.0000000E-002	1.1536150E+000
2.0000000E-002	1.1535318E+000
2.0000000E-002	1.1534663E+000
2.0000000E-002	1.1533910E+000
2.0000000E-002	1.1533202E+000
2.0000000E-002	1.1532439E+000
2.0000000E-002	1.1531725E+000
2.0000000E-002	1.1530961E+000
2.0000000E-002	1.1530266E+000
2.0000000E-002	1.1529921E+000
2.0000000E-002	1.1529512E+000
2.0000000E-002	1.1528721E+000
2.0000000E-002	1.1528034E+000
2.0000000E-002	1.1527253E+000
2.0000000E-002	1.1526468E+000
2.0000000E-002	1.1525801E+000
2.0000000E-002	1.1525016E+000
2.0000000E-002	1.1524347E+000
2.0000000E-002	1.1523629E+000
2.0000000E-002	1.1522853E+000
2.0000000E-002	1.1522151E+000
2.0000000E-002	1.1521407E+000
2.0000000E-002	1.1520715E+000
2.0000000E-002	1.1520005E+000
2.0000000E-002	1.1519301E+000
2.0000000E-002	1.1518539E+000
2.0000000E-002	1.1517760E+000
2.0000000E-002	1.1517081E+000
2.0000000E-002	1.1516385E+000
2.0000000E-002	1.1515576E+000
2.0000000E-002	1.1514876E+000
2.0000000E-002	1.1514114E+000
2.0000000E-002	1.1513401E+000
2.0000000E-002	1.1512617E+000
2.0000000E-002	1.1511980E+000
2.0000000E-002	1.1511250E+000
2.0000000E-002	1.1510562E+000
2.0000000E-002	1.1509813E+000
2.0000000E-002	1.1509155E+000
2.0000000E-002	1.1508458E+000
2.0000000E-002	1.1507763E+000
2.0000000E-002	1.1507062E+000
2.0000000E-002	1.1506298E+000
2.0000000E-002	1.1505618E+000
2.0000000E-002	1.1504853E+000
2.0000000E-002	1.1504230E+000
2.0000000E-002	1.1503397E+000
2.0000000E-002	1.1502752E+000
2.0000000E-002	1.1502070E+000
2.0000000E-002	1.1501364E+000
2.0000000E-002	1.1500595E+000
2.0000000E-002	1.1499894E+000
2.0000000E-002	1.1499187E+000
2.0000000E-002	1.1498446E+000
2.0000000E-002	1.1497754E+000
2.0000000E-002	1.1497098E+000
2.0000000E-002	1.1496379E+000
2.0000000E-002	1.1495664E+000
2.0000000E-002	1.1494966E+000
2.0000000E-002	1.1494290E+000
2.0000000E-002	1.1493841E+000
2.0000000E-002	1.1493553E+000
2.0000000E-002	1.1492838E+000
2.0000000E-002	1.1492088E+000
2.0000000E-002	1.1491495E+000
2.0000000E-002	1.1490757E+000
2.0000000E-002	1.1489990E+000
2.0000000E-002	1.1489394E+000
2.0000000E-002	1.1488682E+000
2.0000000E-002	1.1488030E+000
2.0000000E-002	1.1487362E+000
2.0000000E-002	1.1486745E+000
2.0000000E-002	1.1485976E+000
2.0000000E-002	1.1485324E+000
2.0000000E-002	1.1484636E+000
2.0000000E-002	1.1483995E+000
2.0000000E-002	1.1483305E+000
2.0000000E-002	1.1482617E+000
2.0000000E-002	1.1481901E+000
2.0000000E-002	1.1481273E+000
2.0000000E-002	1.1480665E+000
2.0000000E-002	1.1479781E+000
2.0000000E-002	1.1479216E+000
2.0000000E-002	1.1478473E+000
2.0000000E-002	1.1477801E+000
2.0000000E-002	1.1477066E+000
2.0000000E-002	1.1476490E+000
2.0000000E-002	1.1475698E+000
2.0000000E-002	1.1474978E+000
2.0000000E-002	1.1474313E+000
2.0000000E-002	1.1473674E+000
2.0000000E-002	1.1473006E+000
2.0000000E-002	1.1472275E+000
2.0000000E-002	1.1471739E+000
2.0000000E-002	1.1471022E+000
2.0000000E-002	1.1470338E+000
2.0000000E-002	1.1469626E+000
2.0000000E-002	1.1468904E+000
2.0000000E-002	1.1468256E+000
2.0000000E-002	1.1467555E+000
2.0000000E-002	1.1466935E+000
2.0000000E-002	1.1466196E+000
2.0000000E-002	1.1465523E+000
2.0000000E-002	1.1464872E+000
2.0000000E-002	1.1464219E+000
2.0000000E-002	1.1463494E+000
2.0000000E-002	1.1462780E+000
2.0000000E-002	1.1462138E+000
2.0000000E-002	1.1461426E+000
2.0000000E-002	1.1460772E+000
2.0000000E-002	1.1460176E+000
2.0000000E-002	1.1460052E+000
2.0000000E-002	1.1459564E+000
2.0000000E-002	1.1458844E+000
2.0000000E-002	1.1458212E+000
2.0000000E-002	1.1457570E+000
2.0000000E-002	1.1456863E+000
2.0000000E-002	1.1456094E+000
2.0000000E-002	1.1455517E+000
2.0000000E-002	1.1454799E+000
2.0000000E-002	1.1454151E+000
2.0000000E-002	1.1453505E+000
2.0000000E-002	1.1452830E+000
2.0000000E-002	1.1452116E+000
2.0000000E-002	1.1451430E+000
2.0000000E-002	1.1450796E+000
2.0000000E-002	1.1450125E+000
2.0000000E-002	1.1449496E+000
2.0000000E-002	1.1448847E+000
2.0000000E-002	1.1448190E+000
2.0000000E-002	1.1447541E+000
2.0000000E-002	1.1446888E+000
2.0000000E-002	1.1446271E+000
2.0000000E-002	1.1445539E+000
2.0000000E-002	1.1444890E+000
2.0000000E-002	1.1444271E+000
2.0000000E-002	1.1443613E+000
2.0000000E-002	1.1442957E+000
2.0000000E-002	1.1442275E+000
2.0000000E-002	1.1441642E+000
2.0000000E-002	1.1441000E+000
2.0000000E-002	1.1440331E+000
2.0000000E-002	1.1439784E+000
2.0000000E-002	1.1439117E+000
2.0000000E-002	1.1438382E+000
2.0000000E-002	1.1437807E+000
2.0000000E-002	1.1437207E+000
2.0000000E-002	1.1436599E+000
2.0000000E-002	1.1435927E+000
2.0000000E-002	1.1435378E+000
2.0000000E-002	1.1434728E+000
2.0000000E-002	1.1434046E+000
2.0000000E-002	1.1433318E+000
2.0000000E-002	1.1432716E+000
2.0000000E-002	1.1432068E+000
2.0000000E-002	1.1431334E+000
2.0000000E-002	1.1430770E+000
2.0000000E-002	1.1430107E+000
2.0000000E-002	1.1429467E+000
2.0000000E-002	1.1428809E+000
2.0000000E-002	1.1428194E+000
2.0000000E-002	1.1427554E+000
2.0000000E-002	1.1425688E+000
2.0000000E-002	1.1426897E+000
2.0000000E-002	1.1426256E+000
2.0000000E-002	1.1425595E+000
2.0000000E-002	1.1424959E+000
2.0000000E-002	1.1424327E+000
2.0000000E-002	1.1423800E+000
2.0000000E-002	1.1423198E+000
2.0000000E-002	1.1422563E+000
