control/mA	<Ewe>/V	
2.0000000E-002	1.1511289E+000
2.0000000E-002	1.1510521E+000
2.0000000E-002	1.1509560E+000
2.0000000E-002	1.1508491E+000
2.0000000E-002	1.1507658E+000
2.0000000E-002	1.1506848E+000
2.0000000E-002	1.1506113E+000
2.0000000E-002	1.1505195E+000
2.0000000E-002	1.1504300E+000
2.0000000E-002	1.1503437E+000
2.0000000E-002	1.1502513E+000
2.0000000E-002	1.1501529E+000
2.0000000E-002	1.1500869E+000
2.0000000E-002	1.1499989E+000
2.0000000E-002	1.1499233E+000
2.0000000E-002	1.1498219E+000
2.0000000E-002	1.1497257E+000
2.0000000E-002	1.1496857E+000
2.0000000E-002	1.1495577E+000
2.0000000E-002	1.1492900E+000
2.0000000E-002	1.1494801E+000
2.0000000E-002	1.1493933E+000
2.0000000E-002	1.1492971E+000
2.0000000E-002	1.1492051E+000
2.0000000E-002	1.1491395E+000
2.0000000E-002	1.1490533E+000
2.0000000E-002	1.1489664E+000
2.0000000E-002	1.1488876E+000
2.0000000E-002	1.1487952E+000
2.0000000E-002	1.1487066E+000
2.0000000E-002	1.1486542E+000
2.0000000E-002	1.1485651E+000
2.0000000E-002	1.1484739E+000
2.0000000E-002	1.1483979E+000
2.0000000E-002	1.1483027E+000
2.0000000E-002	1.1482230E+000
2.0000000E-002	1.1481409E+000
2.0000000E-002	1.1480755E+000
2.0000000E-002	1.1479651E+000
2.0000000E-002	1.1479079E+000
2.0000000E-002	1.1478254E+000
2.0000000E-002	1.1477318E+000
2.0000000E-002	1.1476717E+000
2.0000000E-002	1.1475766E+000
2.0000000E-002	1.1474931E+000
2.0000000E-002	1.1474081E+000
2.0000000E-002	1.1473237E+000
2.0000000E-002	1.1472621E+000
2.0000000E-002	1.1471856E+000
2.0000000E-002	1.1470916E+000
2.0000000E-002	1.1470046E+000
2.0000000E-002	1.1469215E+000
2.0000000E-002	1.1468524E+000
2.0000000E-002	1.1467879E+000
2.0000000E-002	1.1467047E+000
2.0000000E-002	1.1466252E+000
2.0000000E-002	1.1465489E+000
2.0000000E-002	1.1464636E+000
2.0000000E-002	1.1463815E+000
2.0000000E-002	1.1462961E+000
2.0000000E-002	1.1462289E+000
2.0000000E-002	1.1461563E+000
2.0000000E-002	1.1460788E+000
2.0000000E-002	1.1459897E+000
2.0000000E-002	1.1459244E+000
2.0000000E-002	1.1458473E+000
2.0000000E-002	1.1457593E+000
2.0000000E-002	1.1457094E+000
2.0000000E-002	1.1456195E+000
2.0000000E-002	1.1455529E+000
2.0000000E-002	1.1453574E+000
2.0000000E-002	1.1454667E+000
2.0000000E-002	1.1453844E+000
2.0000000E-002	1.1453182E+000
2.0000000E-002	1.1452545E+000
2.0000000E-002	1.1451645E+000
2.0000000E-002	1.1450953E+000
2.0000000E-002	1.1450169E+000
2.0000000E-002	1.1449214E+000
2.0000000E-002	1.1448735E+000
2.0000000E-002	1.1447817E+000
2.0000000E-002	1.1447207E+000
2.0000000E-002	1.1446601E+000
2.0000000E-002	1.1445634E+000
2.0000000E-002	1.1445028E+000
2.0000000E-002	1.1444150E+000
2.0000000E-002	1.1443520E+000
2.0000000E-002	1.1442729E+000
2.0000000E-002	1.1442021E+000
2.0000000E-002	1.1441472E+000
2.0000000E-002	1.1440532E+000
2.0000000E-002	1.1439918E+000
2.0000000E-002	1.1439167E+000
2.0000000E-002	1.1438431E+000
2.0000000E-002	1.1437885E+000
2.0000000E-002	1.1437216E+000
2.0000000E-002	1.1436406E+000
2.0000000E-002	1.1435618E+000
2.0000000E-002	1.1434932E+000
2.0000000E-002	1.1434234E+000
2.0000000E-002	1.1433511E+000
2.0000000E-002	1.1432897E+000
2.0000000E-002	1.1432223E+000
2.0000000E-002	1.1431320E+000
2.0000000E-002	1.1430781E+000
2.0000000E-002	1.1430100E+000
2.0000000E-002	1.1429418E+000
2.0000000E-002	1.1428530E+000
2.0000000E-002	1.1427940E+000
2.0000000E-002	1.1427234E+000
2.0000000E-002	1.1426412E+000
2.0000000E-002	1.1425761E+000
2.0000000E-002	1.1425147E+000
2.0000000E-002	1.1424400E+000
2.0000000E-002	1.1423837E+000
2.0000000E-002	1.1423011E+000
2.0000000E-002	1.1422749E+000
2.0000000E-002	1.1421748E+000
2.0000000E-002	1.1421059E+000
2.0000000E-002	1.1420219E+000
2.0000000E-002	1.1419609E+000
2.0000000E-002	1.1419021E+000
2.0000000E-002	1.1419116E+000
2.0000000E-002	1.1418217E+000
2.0000000E-002	1.1417668E+000
2.0000000E-002	1.1417042E+000
2.0000000E-002	1.1416045E+000
2.0000000E-002	1.1415679E+000
2.0000000E-002	1.1414827E+000
2.0000000E-002	1.1414254E+000
2.0000000E-002	1.1413620E+000
2.0000000E-002	1.1413078E+000
2.0000000E-002	1.1412392E+000
2.0000000E-002	1.1411628E+000
2.0000000E-002	1.1411127E+000
2.0000000E-002	1.1410625E+000
2.0000000E-002	1.1409765E+000
2.0000000E-002	1.1409169E+000
2.0000000E-002	1.1408547E+000
2.0000000E-002	1.1407882E+000
2.0000000E-002	1.1407429E+000
2.0000000E-002	1.1406426E+000
2.0000000E-002	1.1405715E+000
2.0000000E-002	1.1405299E+000
2.0000000E-002	1.1404380E+000
2.0000000E-002	1.1404026E+000
2.0000000E-002	1.1403289E+000
2.0000000E-002	1.1402528E+000
2.0000000E-002	1.1402099E+000
2.0000000E-002	1.1401421E+000
2.0000000E-002	1.1400656E+000
2.0000000E-002	1.1400268E+000
2.0000000E-002	1.1399426E+000
2.0000000E-002	1.1398897E+000
2.0000000E-002	1.1398115E+000
2.0000000E-002	1.1397556E+000
2.0000000E-002	1.1397094E+000
2.0000000E-002	1.1396320E+000
2.0000000E-002	1.1395736E+000
2.0000000E-002	1.1395015E+000
2.0000000E-002	1.1394521E+000
2.0000000E-002	1.1393975E+000
2.0000000E-002	1.1393144E+000
2.0000000E-002	1.1392777E+000
2.0000000E-002	1.1392069E+000
2.0000000E-002	1.1391309E+000
2.0000000E-002	1.1390887E+000
2.0000000E-002	1.1390027E+000
2.0000000E-002	1.1389683E+000
2.0000000E-002	1.1388768E+000
2.0000000E-002	1.1388369E+000
2.0000000E-002	1.1387588E+000
2.0000000E-002	1.1385422E+000
2.0000000E-002	1.1386873E+000
2.0000000E-002	1.1386491E+000
2.0000000E-002	1.1385996E+000
2.0000000E-002	1.1385276E+000
2.0000000E-002	1.1384635E+000
