control/mA	<Ewe>/V	
2.0000000E-002	1.1216784E+000
2.0000000E-002	1.1216431E+000
2.0000000E-002	1.1215905E+000
2.0000000E-002	1.1215570E+000
2.0000000E-002	1.1215189E+000
2.0000000E-002	1.1214825E+000
2.0000000E-002	1.1214491E+000
2.0000000E-002	1.1213995E+000
2.0000000E-002	1.1213712E+000
2.0000000E-002	1.1213263E+000
2.0000000E-002	1.1212872E+000
2.0000000E-002	1.1212560E+000
2.0000000E-002	1.1212066E+000
2.0000000E-002	1.1211828E+000
2.0000000E-002	1.1211364E+000
2.0000000E-002	1.1210942E+000
2.0000000E-002	1.1210607E+000
2.0000000E-002	1.1210206E+000
2.0000000E-002	1.1209778E+000
2.0000000E-002	1.1209557E+000
2.0000000E-002	1.1209153E+000
2.0000000E-002	1.1208680E+000
2.0000000E-002	1.1208379E+000
2.0000000E-002	1.1208045E+000
2.0000000E-002	1.1207696E+000
2.0000000E-002	1.1207323E+000
2.0000000E-002	1.1206936E+000
2.0000000E-002	1.1206491E+000
2.0000000E-002	1.1206139E+000
2.0000000E-002	1.1205857E+000
2.0000000E-002	1.1205502E+000
2.0000000E-002	1.1205134E+000
2.0000000E-002	1.1204784E+000
2.0000000E-002	1.1204376E+000
2.0000000E-002	1.1203301E+000
2.0000000E-002	1.1203972E+000
2.0000000E-002	1.1203847E+000
2.0000000E-002	1.1203349E+000
2.0000000E-002	1.1203138E+000
2.0000000E-002	1.1202617E+000
2.0000000E-002	1.1202272E+000
2.0000000E-002	1.1202016E+000
2.0000000E-002	1.1201671E+000
2.0000000E-002	1.1201223E+000
2.0000000E-002	1.1200976E+000
2.0000000E-002	1.1200553E+000
2.0000000E-002	1.1200280E+000
2.0000000E-002	1.1199868E+000
2.0000000E-002	1.1199545E+000
2.0000000E-002	1.1199179E+000
2.0000000E-002	1.1198797E+000
2.0000000E-002	1.1198558E+000
2.0000000E-002	1.1198186E+000
2.0000000E-002	1.1197784E+000
2.0000000E-002	1.1197493E+000
2.0000000E-002	1.1197232E+000
2.0000000E-002	1.1196911E+000
2.0000000E-002	1.1196593E+000
2.0000000E-002	1.1196163E+000
2.0000000E-002	1.1195949E+000
2.0000000E-002	1.1195550E+000
2.0000000E-002	1.1195266E+000
2.0000000E-002	1.1194891E+000
2.0000000E-002	1.1194634E+000
2.0000000E-002	1.1194251E+000
2.0000000E-002	1.1194003E+000
2.0000000E-002	1.1193719E+000
2.0000000E-002	1.1193277E+000
2.0000000E-002	1.1193123E+000
2.0000000E-002	1.1192616E+000
2.0000000E-002	1.1192374E+000
2.0000000E-002	1.1192135E+000
2.0000000E-002	1.1191797E+000
2.0000000E-002	1.1191478E+000
2.0000000E-002	1.1191207E+000
2.0000000E-002	1.1190915E+000
2.0000000E-002	1.1190538E+000
2.0000000E-002	1.1190267E+000
2.0000000E-002	1.1189916E+000
2.0000000E-002	1.1189656E+000
2.0000000E-002	1.1189424E+000
2.0000000E-002	1.1189101E+000
2.0000000E-002	1.1188698E+000
2.0000000E-002	1.1188469E+000
2.0000000E-002	1.1188082E+000
2.0000000E-002	1.1188220E+000
2.0000000E-002	1.1187725E+000
2.0000000E-002	1.1187415E+000
2.0000000E-002	1.1187155E+000
2.0000000E-002	1.1186913E+000
2.0000000E-002	1.1186594E+000
2.0000000E-002	1.1186284E+000
2.0000000E-002	1.1185914E+000
2.0000000E-002	1.1185739E+000
2.0000000E-002	1.1185496E+000
2.0000000E-002	1.1185164E+000
2.0000000E-002	1.1184834E+000
2.0000000E-002	1.1184597E+000
2.0000000E-002	1.1184255E+000
2.0000000E-002	1.1183919E+000
2.0000000E-002	1.1183701E+000
2.0000000E-002	1.1183344E+000
2.0000000E-002	1.1183131E+000
2.0000000E-002	1.1182843E+000
2.0000000E-002	1.1182511E+000
2.0000000E-002	1.1182297E+000
2.0000000E-002	1.1181949E+000
2.0000000E-002	1.1181678E+000
2.0000000E-002	1.1181418E+000
2.0000000E-002	1.1181182E+000
2.0000000E-002	1.1180829E+000
2.0000000E-002	1.1180573E+000
2.0000000E-002	1.1180185E+000
2.0000000E-002	1.1179978E+000
2.0000000E-002	1.1179752E+000
2.0000000E-002	1.1179423E+000
2.0000000E-002	1.1179198E+000
2.0000000E-002	1.1178877E+000
2.0000000E-002	1.1178724E+000
2.0000000E-002	1.1178377E+000
2.0000000E-002	1.1178125E+000
2.0000000E-002	1.1177827E+000
2.0000000E-002	1.1177561E+000
2.0000000E-002	1.1177274E+000
2.0000000E-002	1.1177126E+000
2.0000000E-002	1.1176879E+000
2.0000000E-002	1.1176440E+000
2.0000000E-002	1.1176211E+000
2.0000000E-002	1.1175985E+000
2.0000000E-002	1.1175654E+000
2.0000000E-002	1.1175520E+000
2.0000000E-002	1.1175224E+000
2.0000000E-002	1.1174818E+000
2.0000000E-002	1.1174574E+000
2.0000000E-002	1.1174419E+000
2.0000000E-002	1.1174114E+000
2.0000000E-002	1.1173711E+000
2.0000000E-002	1.1173848E+000
2.0000000E-002	1.1173662E+000
2.0000000E-002	1.1173344E+000
2.0000000E-002	1.1173021E+000
2.0000000E-002	1.1172801E+000
2.0000000E-002	1.1172574E+000
2.0000000E-002	1.1172287E+000
2.0000000E-002	1.1172054E+000
2.0000000E-002	1.1171710E+000
2.0000000E-002	1.1171497E+000
2.0000000E-002	1.1171359E+000
2.0000000E-002	1.1171182E+000
2.0000000E-002	1.1170813E+000
2.0000000E-002	1.1170616E+000
2.0000000E-002	1.1170360E+000
2.0000000E-002	1.1170044E+000
2.0000000E-002	1.1169850E+000
2.0000000E-002	1.1169648E+000
2.0000000E-002	1.1169409E+000
2.0000000E-002	1.1169150E+000
2.0000000E-002	1.1168773E+000
2.0000000E-002	1.1168598E+000
2.0000000E-002	1.1168356E+000
2.0000000E-002	1.1168178E+000
2.0000000E-002	1.1167923E+000
2.0000000E-002	1.1167699E+000
2.0000000E-002	1.1167492E+000
2.0000000E-002	1.1167281E+000
2.0000000E-002	1.1166955E+000
2.0000000E-002	1.1166801E+000
2.0000000E-002	1.1166576E+000
2.0000000E-002	1.1166277E+000
2.0000000E-002	1.1166023E+000
2.0000000E-002	1.1165849E+000
2.0000000E-002	1.1165611E+000
2.0000000E-002	1.1165335E+000
2.0000000E-002	1.1165086E+000
2.0000000E-002	1.1164883E+000
2.0000000E-002	1.1164708E+000
2.0000000E-002	1.1164443E+000
2.0000000E-002	1.1164163E+000
2.0000000E-002	1.1164026E+000
2.0000000E-002	1.1163741E+000
2.0000000E-002	1.1163499E+000
2.0000000E-002	1.1163329E+000
2.0000000E-002	1.1163082E+000
2.0000000E-002	1.1162875E+000
2.0000000E-002	1.1162624E+000
2.0000000E-002	1.1162418E+000
2.0000000E-002	1.1162210E+000
2.0000000E-002	1.1160921E+000
2.0000000E-002	1.1161919E+000
2.0000000E-002	1.1161726E+000
2.0000000E-002	1.1161579E+000
2.0000000E-002	1.1161354E+000
2.0000000E-002	1.1161089E+000
2.0000000E-002	1.1160833E+000
2.0000000E-002	1.1160749E+000
2.0000000E-002	1.1160473E+000
2.0000000E-002	1.1160247E+000
2.0000000E-002	1.1160071E+000
2.0000000E-002	1.1159890E+000
2.0000000E-002	1.1159658E+000
2.0000000E-002	1.1159456E+000
2.0000000E-002	1.1159227E+000
2.0000000E-002	1.1158993E+000
2.0000000E-002	1.1158842E+000
2.0000000E-002	1.1158639E+000
2.0000000E-002	1.1158432E+000
2.0000000E-002	1.1158183E+000
2.0000000E-002	1.1158084E+000
2.0000000E-002	1.1157812E+000
2.0000000E-002	1.1157594E+000
2.0000000E-002	1.1157374E+000
2.0000000E-002	1.1157130E+000
2.0000000E-002	1.1156909E+000
2.0000000E-002	1.1156727E+000
2.0000000E-002	1.1156554E+000
2.0000000E-002	1.1156372E+000
2.0000000E-002	1.1156138E+000
2.0000000E-002	1.1155913E+000
2.0000000E-002	1.1155765E+000
2.0000000E-002	1.1155540E+000
2.0000000E-002	1.1155307E+000
2.0000000E-002	1.1155238E+000
2.0000000E-002	1.1154982E+000
2.0000000E-002	1.1154702E+000
2.0000000E-002	1.1154543E+000
2.0000000E-002	1.1154423E+000
2.0000000E-002	1.1154252E+000
2.0000000E-002	1.1154014E+000
2.0000000E-002	1.1153821E+000
2.0000000E-002	1.1153553E+000
2.0000000E-002	1.1153450E+000
2.0000000E-002	1.1153241E+000
2.0000000E-002	1.1153073E+000
2.0000000E-002	1.1152848E+000
2.0000000E-002	1.1152654E+000
2.0000000E-002	1.1152552E+000
2.0000000E-002	1.1152377E+000
2.0000000E-002	1.1152143E+000
2.0000000E-002	1.1151757E+000
2.0000000E-002	1.1151980E+000
2.0000000E-002	1.1151807E+000
2.0000000E-002	1.1151557E+000
2.0000000E-002	1.1151394E+000
2.0000000E-002	1.1151277E+000
2.0000000E-002	1.1151005E+000
2.0000000E-002	1.1150935E+000
